x,y
468.0,240.22
7.0,560.5
467.0,701.22
467.0,283.22
462.68,717.05
8.0,561.5
8.0,143.5
41.37,59.44
23.26,33.03
254.99,392.87
7.0,681.5
367.74,568.86
468.0,647.22
467.0,404.22
7.0,461.5
7.0,43.5
326.2,504.02
8.0,682.5
8.0,264.5
8.0,44.5
397.41,615.17
207.52,318.78
332.13,513.28
11.7,13.12
467.0,525.22
7.0,582.5
467.0,19.22
468.0,350.22
7.0,164.5
219.08,338.68
8.0,385.5
153.81,236.8
444.88,689.26
8.0,165.5
361.5,560.97
467.0,646.22
7.0,703.5
467.0,140.22
468.0,471.22
7.0,285.5
136.01,209.01
355.87,550.33
8.0,286.5
468.0,592.22
468.0,86.22
7.0,406.5
467.0,547.22
171.92,263.2
367.43,570.24
94.77,142.79
8.0,407.5
124.14,190.49
260.92,402.14
468.0,713.22
468.0,207.22
7.0,527.5
467.0,668.22
468.0,493.22
414.91,644.33
7.0,307.5
118.21,181.22
325.9,505.4
141.94,218.27
8.0,528.5
58.87,88.6
8.0,110.5
331.83,514.66
7.0,648.5
124.44,189.11
468.0,614.22
467.0,371.22
7.0,428.5
7.0,10.5
53.24,77.96
8.0,649.5
8.0,231.5
112.58,170.58
189.72,290.99
8.0,11.5
467.0,492.22
468.0,229.22
7.0,549.5
468.0,317.22
7.0,131.5
266.56,412.78
427.08,661.48
290.29,449.83
8.0,132.5
385.54,596.64
467.0,613.22
7.0,670.5
433.01,670.74
467.0,107.22
468.0,438.22
7.0,252.5
467.0,393.22
426.77,662.86
391.47,605.9
8.0,253.5
272.49,422.04
467.0,228.22
468.0,559.22
468.0,53.22
7.0,373.5
467.0,514.22
468.0,339.22
284.36,440.57
8.0,374.5
189.41,292.37
254.69,394.25
468.0,174.22
7.0,494.5
278.42,431.3
467.0,635.22
467.0,129.22
468.0,460.22
7.0,274.5
415.21,642.95
8.0,495.5
8.0,77.5
237.19,365.09
467.0,250.22
468.0,581.22
467.0,338.22
468.0,75.22
7.0,395.5
468.0,9.22
8.0,616.5
35.13,51.55
320.26,494.76
468.0,702.22
467.0,459.22
468.0,196.22
7.0,516.5
468.0,284.22
7.0,98.5
438.94,680.0
8.0,99.5
462.38,718.43
467.0,580.22
7.0,637.5
467.0,74.22
468.0,405.22
7.0,219.5
467.0,360.22
349.93,541.07
8.0,220.5
467.0,195.22
468.0,526.22
468.0,20.22
7.0,340.5
467.0,481.22
468.0,306.22
183.78,281.73
7.0,120.5
8.0,341.5
165.98,253.94
82.6,125.65
468.0,141.22
467.0,602.22
260.62,403.52
467.0,96.22
468.0,427.22
408.97,635.07
207.22,320.16
7.0,241.5
319.96,496.14
8.0,462.5
52.93,79.34
213.15,329.42
154.11,235.42
467.0,723.22
467.0,217.22
468.0,548.22
467.0,305.22
468.0,42.22
7.0,362.5
355.57,551.71
8.0,583.5
130.07,199.75
385.24,598.02
468.0,669.22
467.0,426.22
468.0,163.22
7.0,483.5
7.0,65.5
41.06,60.82
8.0,704.5
8.0,66.5
308.4,476.23
171.61,264.58
379.6,587.38
403.04,625.81
7.0,604.5
467.0,41.22
468.0,372.22
7.0,186.5
467.0,327.22
70.73,107.13
8.0,187.5
7.0,725.5
467.0,162.22
467.0,448.22
468.0,273.22
7.0,87.5
456.75,707.79
8.0,308.5
165.68,255.32
249.06,383.61
284.66,439.18
468.0,108.22
467.0,569.22
467.0,63.22
468.0,394.22
7.0,208.5
456.44,709.17
409.27,633.69
8.0,429.5
17.63,22.39
76.67,116.39
65.1,96.48
467.0,690.22
467.0,184.22
468.0,515.22
467.0,272.22
7.0,329.5
248.75,384.99
8.0,550.5
420.84,653.6
35.43,50.17
147.88,227.54
391.17,607.29
468.0,636.22
468.0,130.22
7.0,450.5
7.0,32.5
8.0,671.5
106.64,161.32
397.1,616.55
8.0,33.5
468.0,251.22
7.0,571.5
7.0,153.5
467.0,294.22
183.48,283.11
8.0,154.5
71.04,105.75
7.0,692.5
467.0,415.22
7.0,54.5
201.28,310.9
8.0,693.5
8.0,275.5
47.0,70.08
230.95,357.21
467.0,536.22
467.0,30.22
468.0,361.22
314.33,485.5
7.0,175.5
438.64,681.38
8.0,396.5
343.7,533.19
23.57,31.65
29.2,42.29
82.91,124.27
467.0,657.22
467.0,151.22
468.0,482.22
349.63,542.45
7.0,296.5
88.54,134.91
296.53,457.71
8.0,517.5
296.23,459.09
106.34,162.7
468.0,603.22
468.0,97.22
7.0,417.5
450.81,698.53
159.74,246.06
219.39,337.3
