x,y
305.07,720.1800000000001
305.07,720.1800000000001
305.43,719.59
305.9,14.515
305.9,14.515
306.22,15.13
306.02,294.97
306.02,294.97
306.34,294.36
311.37,308.815
311.37,308.815
311.03,308.21
315.36,717.375
315.36,717.375
315.69,716.77
315.92999999999995,17.97
315.92999999999995,17.97
316.21,18.6
316.03999999999996,291.505
316.03999999999996,291.505
316.32,290.87
321.57,311.935
321.57,311.935
321.26,311.32
325.49,714.05
325.49,714.05
325.79,713.42
325.68,22.17
325.68,22.17
325.91,22.82
325.755,287.32500000000005
325.755,287.32500000000005
325.98,286.68
331.61,315.59000000000003
331.61,315.59000000000003
331.33,314.96
335.095,27.064999999999998
335.095,27.064999999999998
335.28,27.73
335.15,282.41999999999996
335.15,282.41999999999996
334.97,283.08
335.42,710.22
335.42,710.22
335.68,709.58
341.46000000000004,319.755
341.46000000000004,319.755
341.22,319.11
344.13,32.655
344.13,32.655
344.26,33.33
344.17499999999995,276.84000000000003
344.17499999999995,276.84000000000003
344.84,276.98
345.135,705.88
345.135,705.88
345.36,705.23
351.08000000000004,324.40999999999997
351.08000000000004,324.40999999999997
350.87,323.75
352.735,38.885000000000005
352.735,38.885000000000005
352.82,39.57
352.77,270.61
352.77,270.61
352.85,269.93
354.635,701.0450000000001
354.635,701.0450000000001
354.83,700.38
360.45,329.56
360.45,329.56
360.27,328.89
360.865,45.730000000000004
360.865,45.730000000000004
360.9,46.42
360.895,263.765
360.895,263.765
360.93,263.08
363.88,695.73
363.88,695.73
364.04,695.06
368.485,53.16
368.485,53.16
368.47,53.85
368.51,256.34000000000003
368.51,256.34000000000003
369.19,256.33
369.54499999999996,335.19
369.54499999999996,335.19
369.4,334.51
372.85,689.9449999999999
372.85,689.9449999999999
372.98,689.27
375.55,61.114999999999995
375.55,61.114999999999995
375.49,61.8
375.57,248.38
375.57,248.38
375.51,247.69
378.35,341.265
378.35,341.265
378.24,340.58
381.52,683.7149999999999
381.52,683.7149999999999
381.62,683.03
382.02,69.575
382.02,69.575
381.91,70.25
382.045,239.92000000000002
382.045,239.92000000000002
381.93,239.24
386.83500000000004,347.79
386.83500000000004,347.79
386.76,347.1
387.865,78.48
387.865,78.48
387.7,79.15
387.895,230.99
387.895,230.99
387.73,230.32
389.875,677.0450000000001
389.875,677.0450000000001
389.94,676.36
393.04499999999996,87.795
393.04499999999996,87.795
392.83,88.45
393.08000000000004,221.66
393.08000000000004,221.66
392.87,221.0
394.98,354.735
394.98,354.735
394.94,354.04
397.545,97.465
397.545,97.465
397.29,98.1
397.585,211.97000000000003
397.585,211.97000000000003
397.84,212.61
397.88,669.95
397.88,669.95
397.91,669.26
401.325,107.43
401.325,107.43
401.02,108.05
401.365,201.97
401.365,201.97
401.06,201.35
402.765,362.08
402.765,362.08
402.76,361.39
404.37,117.66999999999999
404.37,117.66999999999999
404.02,118.27
404.40999999999997,191.72
404.40999999999997,191.72
405.0,191.37
405.53499999999997,662.47
405.53499999999997,662.47
405.53,661.78
406.66499999999996,128.105
406.66499999999996,128.105
406.28,128.67
406.69,181.285
406.69,181.285
406.3,180.72
408.195,138.685
408.195,138.685
407.77,139.22
408.21,170.70499999999998
408.21,170.70499999999998
407.78,170.17
408.96500000000003,149.355
408.96500000000003,149.355
408.47,148.89
408.97,160.035
408.97,160.035
408.51,159.53
410.16999999999996,369.82
410.16999999999996,369.82
410.2,369.13
412.79999999999995,654.5999999999999
412.79999999999995,654.5999999999999
412.76,653.91
417.19,377.91
417.19,377.91
417.25,377.22
419.67,646.365
419.67,646.365
419.6,645.68
423.78999999999996,386.355
423.78999999999996,386.355
423.89,385.67
426.125,637.7950000000001
426.125,637.7950000000001
426.02,637.11
429.95,395.115
429.95,395.115
430.08,394.44
432.135,628.895
432.135,628.895
431.99,628.22
435.67499999999995,404.19
435.67499999999995,404.19
435.84,403.52
437.7,619.7
437.7,619.7
437.52,619.03
440.93,413.53
440.93,413.53
441.13,412.87
442.79999999999995,610.23
442.79999999999995,610.23
442.59,609.57
445.71000000000004,423.12
445.71000000000004,423.12
445.94,422.47
447.405,600.505
447.405,600.505
447.16,599.86
450.005,432.95
450.005,432.95
450.27,432.31
451.525,590.5550000000001
451.525,590.5550000000001
451.25,589.92
453.78999999999996,442.98
453.78999999999996,442.98
454.09,442.35
455.135,580.395
455.135,580.395
454.83,579.77
457.08000000000004,453.22
457.08000000000004,453.22
457.68,453.55
458.21000000000004,570.09
458.21000000000004,570.09
457.87,569.49
459.845,463.615
459.845,463.615
460.43,463.97
460.78,559.6500000000001
460.78,559.6500000000001
460.41,559.07
462.08,474.14
462.08,474.14
462.65,474.53
462.805,549.0799999999999
462.805,549.0799999999999
462.41,548.52
463.78499999999997,484.76
463.78499999999997,484.76
464.33,485.18
464.3,538.425
464.3,538.425
463.88,537.88
464.96,495.45000000000005
464.96,495.45000000000005
464.52,495.98
465.26,527.71
465.26,527.71
464.81,527.19
465.59,506.19500000000005
465.59,506.19500000000005
465.09,505.73
465.685,516.96
465.685,516.96
466.18,516.48
